Ref_Date,GEO,SEAS,EST,Vector,Coordinate,Value
2001/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,175780.0
2001/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,177460.0
2001/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,179772.0
2001/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,181768.0
2002/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,183896.0
2002/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,186116.0
2002/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,187788.0
2002/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,188864.0
2003/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,188024.0
2003/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,188212.0
2003/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,189024.0
2003/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,189912.0
2004/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,191760.0
2004/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,194340.0
2004/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,196764.0
2004/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,199588.0
2005/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,201684.0
2005/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,204728.0
2005/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,209692.0
2005/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,215360.0
2006/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,217164.0
2006/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,221344.0
2006/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,226264.0
2006/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,231580.0
2007/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,233416.0
2007/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,237648.0
2007/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,243364.0
2007/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,249960.0
2008/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,253768.0
2008/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,259308.0
2008/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,265080.0
2008/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,271340.0
2009/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,272168.0
2009/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,273668.0
2009/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,275744.0
2009/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,276976.0
2010/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,273432.0
2010/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,274064.0
2010/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,276596.0
2010/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,280552.0
2011/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,280912.0
2011/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,285532.0
2011/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,290948.0
2011/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,296072.0
2012/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,298384.0
2012/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,304276.0
2012/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,309640.0
2012/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,312892.0
2013/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,315676.0
2013/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,322104.0
2013/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,327208.0
2013/12,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,326548.0
2014/03,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,330760.0
2014/06,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,333116.0
2014/09,Canada,Seasonally adjusted at annual rates,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468842,1.1.2,335372.0
1981/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,303740.0
1981/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,314108.0
1981/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,317256.0
1981/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,319360.0
1982/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,323488.0
1982/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,325568.0
1982/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,327344.0
1982/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,330664.0
1983/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,340024.0
1983/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,351232.0
1983/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,362976.0
1983/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,369860.0
1984/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,379096.0
1984/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,388512.0
1984/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,392932.0
1984/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,401516.0
1985/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,409812.0
1985/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,418432.0
1985/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,427040.0
1985/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,437316.0
1986/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,438660.0
1986/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,443400.0
1986/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,448504.0
1986/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,452232.0
1987/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,468716.0
1987/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,482080.0
1987/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,494184.0
1987/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,507352.0
1988/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,521872.0
1988/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,530868.0
1988/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,539336.0
1988/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,550132.0
1989/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,559412.0
1989/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,571540.0
1989/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,579104.0
1989/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,579672.0
1990/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,586580.0
1990/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,589392.0
1990/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,591016.0
1990/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,589656.0
1991/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,587216.0
1991/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,594044.0
1991/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,597624.0
1991/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,597964.0
1992/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,600332.0
1992/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,604452.0
1992/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,610236.0
1992/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,613112.0
1993/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,620520.0
1993/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,629480.0
1993/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,632152.0
1993/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at market prices (x 1,000,000)",v62468843,1.1.3,639760.0
